code,description,status,work_rvu,facility_pe_rvu,mp_rvu,global_days,conversion_factor
D5750,Denture reln cmplt max indir,R,0.00,0.00,0.00,YYY,33.4009
D5751,Denture reln cmplt mand ind,R,0.00,0.00,0.00,YYY,33.4009
D5760,Denture reln part max indir,R,0.00,0.00,0.00,YYY,33.4009
D5761,Denture reln part mand indir,R,0.00,0.00,0.00,YYY,33.4009
D5765,Liner compl/partial rem dent,R,0.00,0.00,0.00,YYY,33.4009
D5810,Denture interm cmplt maxill,R,0.00,0.00,0.00,YYY,33.4009
D5811,Denture interm cmplt mandbl,R,0.00,0.00,0.00,YYY,33.4009
D5820,Denture interm part maxill,R,0.00,0.00,0.00,YYY,33.4009
D5821,Denture interm part mandbl,R,0.00,0.00,0.00,YYY,33.4009
D5850,Denture tiss conditn maxill,R,0.00,0.00,0.00,YYY,33.4009
D5851,Denture tiss condtin mandbl,R,0.00,0.00,0.00,YYY,33.4009
D5862,Precision attachment,R,0.00,0.00,0.00,YYY,33.4009
D5863,Overdenture complete max,R,0.00,0.00,0.00,YYY,33.4009
D5864,Overdenture partial max,R,0.00,0.00,0.00,YYY,33.4009
D5865,Overdenture complete mandib,R,0.00,0.00,0.00,YYY,33.4009
D5866,Overdenture partial mandib,R,0.00,0.00,0.00,YYY,33.4009
D5867,Replacement of precision att,R,0.00,0.00,0.00,YYY,33.4009
D5875,Prosthesis modification,R,0.00,0.00,0.00,YYY,33.4009
D5876,Add metal sub to acrylc dent,R,0.00,0.00,0.00,YYY,33.4009
D5877,Dup of complt dent-maxill,R,0.00,0.00,0.00,YYY,33.4009
D5878,Dup of complt dent-mandib,R,0.00,0.00,0.00,YYY,33.4009
D5899,Removable prosthodontic proc,R,0.00,0.00,0.00,YYY,33.4009
D5909,Max guid prothes w/ flange,R,0.00,0.00,0.00,YYY,33.4009
D5911,Facial moulage sectional,R,0.00,0.00,0.00,YYY,33.4009
D5912,Facial moulage complete,R,0.00,0.00,0.00,YYY,33.4009
D5913,Nasal prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5914,Auricular prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5915,Orbital prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5916,Ocular prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5919,Facial prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5922,Nasal septal prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5923,Ocular prosthesis interim,R,0.00,0.00,0.00,YYY,33.4009
D5924,Cranial prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5925,Facial augmentation implant,R,0.00,0.00,0.00,YYY,33.4009
D5926,Replacement nasal prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5927,Auricular replacement,R,0.00,0.00,0.00,YYY,33.4009
D5928,Orbital replacement,R,0.00,0.00,0.00,YYY,33.4009
D5929,Facial replacement,R,0.00,0.00,0.00,YYY,33.4009
D5930,Max guid prothes w/o flange,R,0.00,0.00,0.00,YYY,33.4009
D5931,Surgical obturator,R,0.00,0.00,0.00,YYY,33.4009
D5932,Postsurgical obturator,R,0.00,0.00,0.00,YYY,33.4009
D5933,Refitting of obturator,R,0.00,0.00,0.00,YYY,33.4009
D5934,Mandibular flange prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5935,Mandibular denture prosth,R,0.00,0.00,0.00,YYY,33.4009
D5936,Temp obturator prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5937,Trismus appliance,R,0.00,0.00,0.00,YYY,33.4009
D5938,Resct proth max comp remov,R,0.00,0.00,0.00,YYY,33.4009
D5939,Resct proth mand comp remov,R,0.00,0.00,0.00,YYY,33.4009
D5940,Resct proth max part remov,R,0.00,0.00,0.00,YYY,33.4009
D5941,Resct proth mand part remov,R,0.00,0.00,0.00,YYY,33.4009
D5942,Proth max implt sup remv,R,0.00,0.00,0.00,YYY,33.4009
D5943,Proth mandib implt sup remv,R,0.00,0.00,0.00,YYY,33.4009
D5944,Max implt sup remv part,R,0.00,0.00,0.00,YYY,33.4009
D5945,Mand implt sup remv part,R,0.00,0.00,0.00,YYY,33.4009
D5946,Max implt sup fix,R,0.00,0.00,0.00,YYY,33.4009
D5947,Mand implt sup fix,R,0.00,0.00,0.00,YYY,33.4009
D5948,Max implt sup fix part,R,0.00,0.00,0.00,YYY,33.4009
D5949,Mand implt sup fix part,R,0.00,0.00,0.00,YYY,33.4009
D5951,Feeding aid,R,0.00,0.00,0.00,YYY,33.4009
D5952,Pediatric speech aid,R,0.00,0.00,0.00,YYY,33.4009
D5953,Adult speech aid,R,0.00,0.00,0.00,YYY,33.4009
D5954,Superimposed prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5955,Palatal lift prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5958,Intraoral con def inter plt,R,0.00,0.00,0.00,YYY,33.4009
D5959,Intraoral con def mod palat,R,0.00,0.00,0.00,YYY,33.4009
D5960,Modify speech aid prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5982,Surgical stent,R,0.00,0.00,0.00,YYY,33.4009
D5983,Radiation applicator,R,0.00,0.00,0.00,YYY,33.4009
D5984,Radiation shield,R,0.00,0.00,0.00,YYY,33.4009
D5985,Radiation cone locator,R,0.00,0.00,0.00,YYY,33.4009
D5986,Fluoride applicator,R,0.00,0.00,0.00,YYY,33.4009
D5987,Commissure splint,R,0.00,0.00,0.00,YYY,33.4009
D5988,Surgical splint,R,0.00,0.00,0.00,YYY,33.4009
D5991,Vesiculobullous disease carr,R,0.00,0.00,0.00,YYY,33.4009
D5992,Adjust max prost appliance,R,0.00,0.00,0.00,YYY,33.4009
D5993,Main/clean max prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D5995,"Peri medicament w/seal, max",R,0.00,0.00,0.00,YYY,33.4009
D5996,"Peri medicament w/seal, mand",R,0.00,0.00,0.00,YYY,33.4009
D5999,Maxillofacial prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D6010,Odontics endosteal implant,R,0.00,0.00,0.00,YYY,33.4009
D6011,Second stage implant surgery,R,0.00,0.00,0.00,YYY,33.4009
D6012,Endosteal implant,R,0.00,0.00,0.00,YYY,33.4009
D6013,Surgical place mini implant,R,0.00,0.00,0.00,YYY,33.4009
D6040,Odontics eposteal implant,R,0.00,0.00,0.00,YYY,33.4009
D6049,Scale implt peri-implt inflm,R,0.00,0.00,0.00,YYY,33.4009
D6050,Odontics transosteal implnt,R,0.00,0.00,0.00,YYY,33.4009
D6051,Interim implant abutment,R,0.00,0.00,0.00,YYY,33.4009
D6055,Implant connecting bar,R,0.00,0.00,0.00,YYY,33.4009
D6056,Prefabricated abutment,R,0.00,0.00,0.00,YYY,33.4009
D6057,Custom abutment,R,0.00,0.00,0.00,YYY,33.4009
D6058,Abutment supported crown,R,0.00,0.00,0.00,YYY,33.4009
D6059,Abutment supported mtl crown,R,0.00,0.00,0.00,YYY,33.4009
D6060,Abutment supported mtl crown,R,0.00,0.00,0.00,YYY,33.4009
D6061,Abutment supported mtl crown,R,0.00,0.00,0.00,YYY,33.4009
D6062,Abutment supported mtl crown,R,0.00,0.00,0.00,YYY,33.4009
D6063,Abutment supported mtl crown,R,0.00,0.00,0.00,YYY,33.4009
D6064,Abutment supported mtl crown,R,0.00,0.00,0.00,YYY,33.4009
D6065,Implant supported crown,R,0.00,0.00,0.00,YYY,33.4009
D6066,Implant supported mtl crown,R,0.00,0.00,0.00,YYY,33.4009
D6067,Implant supported mtl crown,R,0.00,0.00,0.00,YYY,33.4009
D6068,Abutment supported retainer,R,0.00,0.00,0.00,YYY,33.4009
D6069,Abutment supported retainer,R,0.00,0.00,0.00,YYY,33.4009
D6070,Abutment supported retainer,R,0.00,0.00,0.00,YYY,33.4009
D6071,Abutment supported retainer,R,0.00,0.00,0.00,YYY,33.4009
D6072,Abutment supported retainer,R,0.00,0.00,0.00,YYY,33.4009
D6073,Abutment supported retainer,R,0.00,0.00,0.00,YYY,33.4009
D6074,Abutment supported retainer,R,0.00,0.00,0.00,YYY,33.4009
D6075,Implant supported retainer,R,0.00,0.00,0.00,YYY,33.4009
D6076,Implant supported retainer,R,0.00,0.00,0.00,YYY,33.4009
D6077,Implant supported retainer,R,0.00,0.00,0.00,YYY,33.4009
D6080,Implant maintenance,R,0.00,0.00,0.00,YYY,33.4009
D6081,"Scale & debride, single imp",R,0.00,0.00,0.00,YYY,33.4009
D6082,Imp crown porc to base alloy,R,0.00,0.00,0.00,YYY,33.4009
D6083,Imp crown porc to noble allo,R,0.00,0.00,0.00,YYY,33.4009
D6084,Imp crown porc to titanium,R,0.00,0.00,0.00,YYY,33.4009
D6085,Interim implant crown,R,0.00,0.00,0.00,YYY,33.4009
D6086,Imp crown base alloys,R,0.00,0.00,0.00,YYY,33.4009
D6087,Implant crown noble alloys,R,0.00,0.00,0.00,YYY,33.4009
D6088,Imp crown titanium alloys,R,0.00,0.00,0.00,YYY,33.4009
D6089,Access/retorq implant screw,R,0.00,0.00,0.00,YYY,33.4009
D6090,Repair implant,R,0.00,0.00,0.00,YYY,33.4009
D6091,Repl semi/precision attach,R,0.00,0.00,0.00,YYY,33.4009
D6092,Recement supp crown,R,0.00,0.00,0.00,YYY,33.4009
D6093,Recement supp part denture,R,0.00,0.00,0.00,YYY,33.4009
D6094,Abut support crown titanium,R,0.00,0.00,0.00,YYY,33.4009
D6096,Remove broken imp ret screw,R,0.00,0.00,0.00,YYY,33.4009
D6097,Abut crown porc to titanium,R,0.00,0.00,0.00,YYY,33.4009
D6098,Imp retain porc to base allo,R,0.00,0.00,0.00,YYY,33.4009
D6099,Imp retainer for fpd,R,0.00,0.00,0.00,YYY,33.4009
D6100,Surg removal of implant body,R,0.00,0.00,0.00,YYY,33.4009
D6101,Debridement of a periimplant,R,0.00,0.00,0.00,YYY,33.4009
D6102,Debridement & contouring,R,0.00,0.00,0.00,YYY,33.4009
D6103,Bone graft repair perimplant,R,0.00,0.00,0.00,YYY,33.4009
D6104,Bone graft time of implant,R,0.00,0.00,0.00,YYY,33.4009
D6105,Remove implant body,R,0.00,0.00,0.00,YYY,33.4009
D6106,Tissue regen resorbable,R,0.00,0.00,0.00,YYY,33.4009
D6107,Tissue regen non-resorbable,R,0.00,0.00,0.00,YYY,33.4009
D6110,Implnt/abut remov dent max,R,0.00,0.00,0.00,YYY,33.4009
D6111,Implnt/abut remov dent mand,R,0.00,0.00,0.00,YYY,33.4009
D6112,Imp/abut rem dent part max,R,0.00,0.00,0.00,YYY,33.4009
D6113,Imp/abut rem dent part mand,R,0.00,0.00,0.00,YYY,33.4009
D6114,Implnt/abut fixed dent max,R,0.00,0.00,0.00,YYY,33.4009
D6115,Implnt/abut fixed dent mand,R,0.00,0.00,0.00,YYY,33.4009
D6116,Imp/abut fixed dent part max,R,0.00,0.00,0.00,YYY,33.4009
D6117,Imp/abut fixed dent part man,R,0.00,0.00,0.00,YYY,33.4009
D6118,Imp/abut int fixed dent man,R,0.00,0.00,0.00,YYY,33.4009
D6119,Int/abut int fixed dent max,R,0.00,0.00,0.00,YYY,33.4009
D6120,Imp retain porc to titanium,R,0.00,0.00,0.00,YYY,33.4009
D6121,Retain metal fpd base alloys,R,0.00,0.00,0.00,YYY,33.4009
D6122,Retain metal fpd noble alloy,R,0.00,0.00,0.00,YYY,33.4009
D6123,Retain metal fpd titanium,R,0.00,0.00,0.00,YYY,33.4009
D6180,Implnt maint proced,R,0.00,0.00,0.00,YYY,33.4009
D6190,Radio/surgical implant index,R,0.00,0.00,0.00,YYY,33.4009
D6191,Semi precision abutment,R,0.00,0.00,0.00,YYY,33.4009
D6192,Semi precision attachment,R,0.00,0.00,0.00,YYY,33.4009
D6193,Replace implnt screw,R,0.00,0.00,0.00,YYY,33.4009
D6194,Abut support retainer titani,R,0.00,0.00,0.00,YYY,33.4009
D6195,Abut retain porc to titanium,R,0.00,0.00,0.00,YYY,33.4009
D6196,Remv of ind rest on implt,R,0.00,0.00,0.00,YYY,33.4009
D6197,Replace material prosthesis,R,0.00,0.00,0.00,YYY,33.4009
D6198,Remove interim implant,R,0.00,0.00,0.00,YYY,33.4009
D6199,Implant procedure,R,0.00,0.00,0.00,YYY,33.4009
D6205,Pontic-indirect resin based,R,0.00,0.00,0.00,YYY,33.4009
D6210,Prosthodont high noble metal,R,0.00,0.00,0.00,YYY,33.4009
D6211,Bridge base metal cast,R,0.00,0.00,0.00,YYY,33.4009
D6212,Bridge noble metal cast,R,0.00,0.00,0.00,YYY,33.4009
D6214,Pontic titanium,R,0.00,0.00,0.00,YYY,33.4009
D6240,Bridge porcelain high noble,R,0.00,0.00,0.00,YYY,33.4009
D6241,Bridge porcelain base metal,R,0.00,0.00,0.00,YYY,33.4009
D6242,Bridge porcelain nobel metal,R,0.00,0.00,0.00,YYY,33.4009
D6243,Pontic porcelain to titanium,R,0.00,0.00,0.00,YYY,33.4009
D6245,Bridge porcelain/ceramic,R,0.00,0.00,0.00,YYY,33.4009
D6250,Bridge resin w/high noble,R,0.00,0.00,0.00,YYY,33.4009
D6251,Bridge resin base metal,R,0.00,0.00,0.00,YYY,33.4009
D6252,Bridge resin w/noble metal,R,0.00,0.00,0.00,YYY,33.4009
D6253,Interim pontic,R,0.00,0.00,0.00,YYY,33.4009
D6280,Implt maint procd remv implt,R,0.00,0.00,0.00,YYY,33.4009
D6545,Dental retainr cast metl,R,0.00,0.00,0.00,YYY,33.4009
D6548,Porcelain/ceramic retainer,R,0.00,0.00,0.00,YYY,33.4009
D6549,Resin retainer,R,0.00,0.00,0.00,YYY,33.4009
D6600,Porcelain/ceramic inlay 2srf,R,0.00,0.00,0.00,YYY,33.4009
D6601,Porc/ceram inlay >= 3 surfac,R,0.00,0.00,0.00,YYY,33.4009
D6602,Cst hgh nble mtl inlay 2 srf,R,0.00,0.00,0.00,YYY,33.4009
D6603,Cst hgh nble mtl inlay >=3sr,R,0.00,0.00,0.00,YYY,33.4009
D6604,Cst bse mtl inlay 2 surfaces,R,0.00,0.00,0.00,YYY,33.4009
D6605,Cst bse mtl inlay >= 3 surfa,R,0.00,0.00,0.00,YYY,33.4009
D6606,Cast noble metal inlay 2 sur,R,0.00,0.00,0.00,YYY,33.4009
D6607,Cst noble mtl inlay >=3 surf,R,0.00,0.00,0.00,YYY,33.4009
D6608,Onlay porc/crmc 2 surfaces,R,0.00,0.00,0.00,YYY,33.4009
D6609,Onlay porc/crmc >=3 surfaces,R,0.00,0.00,0.00,YYY,33.4009
D6610,Onlay cst hgh nbl mtl 2 srfc,R,0.00,0.00,0.00,YYY,33.4009
D6611,Onlay cst hgh nbl mtl >=3srf,R,0.00,0.00,0.00,YYY,33.4009
D6612,Onlay cst base mtl 2 surface,R,0.00,0.00,0.00,YYY,33.4009
D6613,Onlay cst base mtl >=3 surfa,R,0.00,0.00,0.00,YYY,33.4009
D6614,Onlay cst nbl mtl 2 surfaces,R,0.00,0.00,0.00,YYY,33.4009
D6615,Onlay cst nbl mtl >=3 surfac,R,0.00,0.00,0.00,YYY,33.4009
D6624,Inlay titanium,R,0.00,0.00,0.00,YYY,33.4009
D6634,Onlay titanium,R,0.00,0.00,0.00,YYY,33.4009
D6710,Crown-indirect resin based,R,0.00,0.00,0.00,YYY,33.4009
D6720,Retain crown resin w hi nble,R,0.00,0.00,0.00,YYY,33.4009
D6721,Crown resin w/base metal,R,0.00,0.00,0.00,YYY,33.4009
D6722,Crown resin w/noble metal,R,0.00,0.00,0.00,YYY,33.4009
D6740,Crown porcelain/ceramic,R,0.00,0.00,0.00,YYY,33.4009
D6750,Crown porcelain high noble,R,0.00,0.00,0.00,YYY,33.4009
D6751,Crown porcelain base metal,R,0.00,0.00,0.00,YYY,33.4009
D6752,Crown porcelain noble metal,R,0.00,0.00,0.00,YYY,33.4009
D6753,Retain crown porc to titaniu,R,0.00,0.00,0.00,YYY,33.4009
D6780,Crown 3/4 high noble metal,R,0.00,0.00,0.00,YYY,33.4009
D6781,Crown 3/4 cast based metal,R,0.00,0.00,0.00,YYY,33.4009
D6782,Crown 3/4 cast noble metal,R,0.00,0.00,0.00,YYY,33.4009
D6783,Crown 3/4 porcelain/ceramic,R,0.00,0.00,0.00,YYY,33.4009
D6784,Retainer crown 3/4 titanium,R,0.00,0.00,0.00,YYY,33.4009
D6790,Crown full high noble metal,R,0.00,0.00,0.00,YYY,33.4009
D6791,Crown full base metal cast,R,0.00,0.00,0.00,YYY,33.4009
D6792,Crown full noble metal cast,R,0.00,0.00,0.00,YYY,33.4009
D6793,Interim retainer crown,R,0.00,0.00,0.00,YYY,33.4009
D6794,Crown titanium,R,0.00,0.00,0.00,YYY,33.4009
D6920,Dental connector bar,R,0.00,0.00,0.00,YYY,33.4009
D6930,Recement/bond part denture,R,0.00,0.00,0.00,YYY,33.4009
D6940,Stress breaker,R,0.00,0.00,0.00,YYY,33.4009
D6950,Precision attachment,R,0.00,0.00,0.00,YYY,33.4009
D6980,Fixed partial repair,R,0.00,0.00,0.00,YYY,33.4009
D6985,Pediatric partial denture fx,R,0.00,0.00,0.00,YYY,33.4009
D6999,Fixed prosthodontic proc,R,0.00,0.00,0.00,YYY,33.4009
D7111,Extraction coronal remnants,R,0.00,0.00,0.00,YYY,33.4009
D7140,Extraction erupted tooth/exr,R,0.00,0.00,0.00,YYY,33.4009
D7210,Rem imp tooth w mucoper flp,R,0.00,0.00,0.00,YYY,33.4009
D7220,Impact tooth remov soft tiss,R,0.00,0.00,0.00,YYY,33.4009
D7230,Impact tooth remov part bony,R,0.00,0.00,0.00,YYY,33.4009
D7240,Impact tooth remov comp bony,R,0.00,0.00,0.00,YYY,33.4009
D7241,Impact tooth rem bony w/comp,R,0.00,0.00,0.00,YYY,33.4009
D7250,Tooth root removal,R,0.00,0.00,0.00,YYY,33.4009
D7251,Coronectomy,R,0.00,0.00,0.00,YYY,33.4009
D7252,Part extract for implant,R,0.00,0.00,0.00,YYY,33.4009
D7259,Nerve dissection,R,0.00,0.00,0.00,YYY,33.4009
D7260,Oral antral fistula closure,R,0.00,0.00,0.00,YYY,33.4009
D7261,Primary closure sinus perf,R,0.00,0.00,0.00,YYY,33.4009
D7270,Tooth reimplantation,R,0.00,0.00,0.00,YYY,33.4009
D7272,Tooth transplantation,R,0.00,0.00,0.00,YYY,33.4009
D7280,Exposure of unerupted tooth,R,0.00,0.00,0.00,YYY,33.4009
D7282,Mobilize erupted/malpos toot,R,0.00,0.00,0.00,YYY,33.4009
D7283,Place device impacted tooth,R,0.00,0.00,0.00,YYY,33.4009
D7284,Exc biopsy of saliv glands,R,0.00,0.00,0.00,YYY,33.4009
D7285,Biopsy of oral tissue hard,R,0.00,0.00,0.00,XXX,33.4009
D7286,Biopsy of oral tissue soft,R,0.00,0.00,0.00,XXX,33.4009
D7287,Exfoliative cytolog collect,R,0.00,0.00,0.00,XXX,33.4009
D7288,Brush biopsy,R,0.00,0.00,0.00,XXX,33.4009
D7290,Repositioning of teeth,R,0.00,0.00,0.00,YYY,33.4009
D7291,Transseptal fiberotomy,R,0.00,0.00,0.00,YYY,33.4009
D7292,Screw retained plate,R,0.00,0.00,0.00,YYY,33.4009
D7293,Temp anchorage dev w flap,R,0.00,0.00,0.00,YYY,33.4009
D7294,Temp anchorage dev w/o flap,R,0.00,0.00,0.00,YYY,33.4009
D7295,"Bone harvest,auto graft proc",R,0.00,0.00,0.00,YYY,33.4009
D7296,"Corticotomy, 1-3 teeth",R,0.00,0.00,0.00,YYY,33.4009
D7297,"Corticotomy, 4 or more teeth",R,0.00,0.00,0.00,YYY,33.4009
D7298,Remove screw retained plate,R,0.00,0.00,0.00,YYY,33.4009
D7299,Rem anchorage device w/flap,R,0.00,0.00,0.00,YYY,33.4009
D7300,Rem anchorage dev w/o flap,R,0.00,0.00,0.00,YYY,33.4009
D7310,Alveoplasty w/ extraction,R,0.00,0.00,0.00,YYY,33.4009
D7311,Alveoloplasty w/extract 1-3,R,0.00,0.00,0.00,YYY,33.4009
D7320,Alveoplasty w/o extraction,R,0.00,0.00,0.00,YYY,33.4009
D7321,Alveoloplasty not w/extracts,R,0.00,0.00,0.00,YYY,33.4009
D7340,Vestibuloplasty ridge extens,R,0.00,0.00,0.00,YYY,33.4009
D7350,Vestibuloplasty exten graft,R,0.00,0.00,0.00,YYY,33.4009
D7410,Rad exc lesion up to 1.25 cm,R,0.00,0.00,0.00,YYY,33.4009
D7411,Excision benign lesion>1.25c,R,0.00,0.00,0.00,YYY,33.4009
D7412,Excision benign lesion compl,R,0.00,0.00,0.00,YYY,33.4009
D7413,Excision malig lesion<=1.25c,R,0.00,0.00,0.00,YYY,33.4009
D7414,Excision malig lesion>1.25cm,R,0.00,0.00,0.00,YYY,33.4009
D7415,Excision malig les complicat,R,0.00,0.00,0.00,YYY,33.4009
D7440,Malig tumor exc to 1.25 cm,R,0.00,0.00,0.00,YYY,33.4009
D7441,Malig tumor > 1.25 cm,R,0.00,0.00,0.00,YYY,33.4009
D7450,Rem odontogen cyst to 1.25cm,R,0.00,0.00,0.00,YYY,33.4009
D7451,Rem odontogen cyst > 1.25 cm,R,0.00,0.00,0.00,YYY,33.4009
D7460,Rem nonodonto cyst to 1.25cm,R,0.00,0.00,0.00,YYY,33.4009
D7461,Rem nonodonto cyst > 1.25 cm,R,0.00,0.00,0.00,YYY,33.4009
D7465,Lesion destruction,R,0.00,0.00,0.00,YYY,33.4009
D7471,Rem exostosis any site,R,0.00,0.00,0.00,YYY,33.4009
D7472,Removal of torus palatinus,R,0.00,0.00,0.00,YYY,33.4009
D7473,Remove torus mandibularis,R,0.00,0.00,0.00,YYY,33.4009
D7485,Surg reduct osseoustuberosit,R,0.00,0.00,0.00,YYY,33.4009
D7490,Maxilla or mandible resectio,R,0.00,0.00,0.00,YYY,33.4009
D7509,Marsupialization odon cyst,R,0.00,0.00,0.00,YYY,33.4009
D7510,I&d absc intraoral soft tiss,R,0.00,0.00,0.00,YYY,33.4009
D7511,Incision/drain abscess intra,R,0.00,0.00,0.00,YYY,33.4009
D7520,I&d abscess extraoral,R,0.00,0.00,0.00,YYY,33.4009
D7521,Incision/drain abscess extra,R,0.00,0.00,0.00,YYY,33.4009
D7530,Removal fb skin/areolar tiss,R,0.00,0.00,0.00,YYY,33.4009
D7540,Removal of fb reaction,R,0.00,0.00,0.00,YYY,33.4009
D7550,Removal of sloughed off bone,R,0.00,0.00,0.00,YYY,33.4009
D7560,Maxillary sinusotomy,R,0.00,0.00,0.00,YYY,33.4009
D7610,Maxilla open reduct simple,R,0.00,0.00,0.00,YYY,33.4009
D7620,Clsd reduct simpl maxilla fx,R,0.00,0.00,0.00,YYY,33.4009
D7630,Open red simpl mandible fx,R,0.00,0.00,0.00,YYY,33.4009
D7640,Clsd red simpl mandible fx,R,0.00,0.00,0.00,YYY,33.4009
D7650,Open red simp malar/zygom fx,R,0.00,0.00,0.00,YYY,33.4009
D7660,Clsd red simp malar/zygom fx,R,0.00,0.00,0.00,YYY,33.4009
D7670,Closd rductn splint alveolus,R,0.00,0.00,0.00,YYY,33.4009
D7671,Alveolus open reduction,R,0.00,0.00,0.00,YYY,33.4009
D7680,Reduct simple facial bone fx,R,0.00,0.00,0.00,YYY,33.4009
D7710,Maxilla open reduct compound,R,0.00,0.00,0.00,YYY,33.4009
D7720,Clsd reduct compd maxilla fx,R,0.00,0.00,0.00,YYY,33.4009
D7730,Open reduct compd mandble fx,R,0.00,0.00,0.00,YYY,33.4009
D7740,Clsd reduct compd mandble fx,R,0.00,0.00,0.00,YYY,33.4009
D7750,Open red comp malar/zygma fx,R,0.00,0.00,0.00,YYY,33.4009
D7760,Clsd red comp malar/zygma fx,R,0.00,0.00,0.00,YYY,33.4009
D7770,Open reduc compd alveolus fx,R,0.00,0.00,0.00,YYY,33.4009
D7771,Alveolus clsd reduc stblz te,R,0.00,0.00,0.00,YYY,33.4009
D7780,Reduct compnd facial bone fx,R,0.00,0.00,0.00,YYY,33.4009
D7810,Tmj open reduct-dislocation,R,0.00,0.00,0.00,YYY,33.4009
D7820,Closed tmp manipulation,R,0.00,0.00,0.00,YYY,33.4009
D7830,Tmj manipulation under anest,R,0.00,0.00,0.00,YYY,33.4009
D7840,Removal of tmj condyle,R,0.00,0.00,0.00,YYY,33.4009
D7850,Tmj meniscectomy,R,0.00,0.00,0.00,YYY,33.4009
D7852,Tmj repair of joint disc,R,0.00,0.00,0.00,YYY,33.4009
D7854,Tmj excisn of joint membrane,R,0.00,0.00,0.00,YYY,33.4009
D7856,Tmj cutting of a muscle,R,0.00,0.00,0.00,YYY,33.4009
D7858,Tmj reconstruction,R,0.00,0.00,0.00,YYY,33.4009
D7860,Tmj cutting into joint,R,0.00,0.00,0.00,YYY,33.4009
D7865,Tmj reshaping components,R,0.00,0.00,0.00,YYY,33.4009
D7870,Tmj aspiration joint fluid,R,0.00,0.00,0.00,YYY,33.4009
D7871,Lysis + lavage w catheters,R,0.00,0.00,0.00,YYY,33.4009
D7872,Tmj diagnostic arthroscopy,R,0.00,0.00,0.00,YYY,33.4009
D7873,Tmj arthroscopy lysis adhesn,R,0.00,0.00,0.00,YYY,33.4009
D7874,Tmj arthroscopy disc reposit,R,0.00,0.00,0.00,YYY,33.4009
D7875,Tmj arthroscopy synovectomy,R,0.00,0.00,0.00,YYY,33.4009
D7876,Tmj arthroscopy discectomy,R,0.00,0.00,0.00,YYY,33.4009
D7877,Tmj arthroscopy debridement,R,0.00,0.00,0.00,YYY,33.4009
D7880,Occlusal orthotic appliance,R,0.00,0.00,0.00,YYY,33.4009
D7881,Occ orthotic device adjust,R,0.00,0.00,0.00,YYY,33.4009
D7899,Tmj unspecified therapy,R,0.00,0.00,0.00,YYY,33.4009
D7910,Dent sutur recent wnd to 5cm,R,0.00,0.00,0.00,YYY,33.4009
D7911,Dental suture wound to 5 cm,R,0.00,0.00,0.00,YYY,33.4009
D7912,Suture complicate wnd > 5 cm,R,0.00,0.00,0.00,YYY,33.4009
D7920,Dental skin graft,R,0.00,0.00,0.00,YYY,33.4009
D7921,Collect & appl blood product,R,0.00,0.00,0.00,YYY,33.4009
D7922,Place intra-socket bio dress,R,0.00,0.00,0.00,YYY,33.4009
D7939,Indexing for osteotomy,R,0.00,0.00,0.00,YYY,33.4009
D7940,Reshaping bone orthognathic,R,0.00,0.00,0.00,YYY,33.4009
D7941,Bone cutting ramus closed,R,0.00,0.00,0.00,YYY,33.4009
D7943,Cutting ramus open w/graft,R,0.00,0.00,0.00,YYY,33.4009
D7944,Bone cutting segmented,R,0.00,0.00,0.00,YYY,33.4009
D7945,Bone cutting body mandible,R,0.00,0.00,0.00,YYY,33.4009
D7946,Reconstruction maxilla total,R,0.00,0.00,0.00,YYY,33.4009
D7947,Reconstruct maxilla segment,R,0.00,0.00,0.00,YYY,33.4009
D7948,Reconstruct midface no graft,R,0.00,0.00,0.00,YYY,33.4009
D7949,Reconstruct midface w/graft,R,0.00,0.00,0.00,YYY,33.4009
D7950,Mandible graft,R,0.00,0.00,0.00,YYY,33.4009
D7951,Sinus aug w bone or bone sub,R,0.00,0.00,0.00,YYY,33.4009
D7952,Sinus augmentation vertical,R,0.00,0.00,0.00,YYY,33.4009
D7953,Bone replacement graft,R,0.00,0.00,0.00,YYY,33.4009
D7955,Repair maxillofacial defects,R,0.00,0.00,0.00,YYY,33.4009
D7956,Tiss regen edent resorb,R,0.00,0.00,0.00,YYY,33.4009
D7957,Tiss regen edent nonresorb,R,0.00,0.00,0.00,YYY,33.4009
D7961,Buccal/labial frenectomy,R,0.00,0.00,0.00,YYY,33.4009
D7962,Lingual frenectomy,R,0.00,0.00,0.00,YYY,33.4009
D7963,Frenuloplasty,R,0.00,0.00,0.00,YYY,33.4009
