code,description,status,work_rvu,facility_pe_rvu,mp_rvu,global_days,conversion_factor
5200F,Eval appros surg thxpy epi,I,0.00,0.00,0.00,XXX,33.4009
52284,Cysto rx balo cath urtl strx,A,3.02,0.96,0.39,000,33.4009
52355,Cystouretero w/excise tumor,A,8.78,2.36,1.13,000,33.4009
52400,Cysto cgen post urtl valves,A,8.47,3.26,1.09,090,33.4009
52402,Cysto trurl rescj ejacul dux,A,5.14,1.12,0.65,000,33.4009
52441,Cysto insj trnsprstc 1 implt,A,3.90,1.13,0.48,000,33.4009
52442,Cysto ins trnsprstc implt ea,A,0.98,0.21,0.13,ZZZ,33.4009
52443,Cysto 1st trurl prst8 comis,A,3.62,1.08,0.46,000,33.4009
52450,Transurethral inc prostate,A,7.59,4.53,0.99,090,33.4009
52500,Trurl resection bladder neck,A,5.85,3.94,0.76,090,33.4009
5250F,Asthma discharge plan presnt,I,0.00,0.00,0.00,XXX,33.4009
52597,Trurl rbtc wtrjt rescj prst8,A,10.25,4.85,1.32,090,33.4009
53000,Incision of urethra,A,2.27,1.60,0.28,010,33.4009
53010,Incision of urethra,A,4.34,3.51,0.57,090,33.4009
53020,Incision of urethra,A,1.73,0.64,0.21,000,33.4009
53025,Incision of urethra,A,1.10,0.64,0.14,000,33.4009
53080,Drainage of urinary leakage,A,6.75,4.04,0.87,090,33.4009
53085,Drainage of urinary leakage,A,10.90,5.39,1.40,090,33.4009
53200,Biopsy of urethra,A,2.53,0.92,0.38,000,33.4009
53210,Removal of urethra,A,13.38,5.73,1.72,090,33.4009
53215,Removal of urethra,A,16.43,6.37,2.13,090,33.4009
53220,Treatment of urethra lesion,A,7.44,4.05,0.96,090,33.4009
53230,Removal of urethra lesion,A,10.18,4.94,1.47,090,33.4009
53235,Removal of urethra lesion,A,10.72,5.21,1.36,090,33.4009
53240,Surgery for urethra pouch,A,6.90,3.95,0.89,090,33.4009
53250,Removal of urethra gland,A,6.36,3.82,0.82,090,33.4009
53260,Treatment of urethra lesion,A,2.95,1.58,0.43,010,33.4009
53265,Treatment of urethra lesion,A,3.09,1.55,0.46,010,33.4009
53270,Removal of urethra gland,A,3.06,1.61,0.40,010,33.4009
53275,Repair of urethra defect,A,4.46,2.06,0.62,010,33.4009
53400,Revise urethra stage 1,A,13.78,6.06,1.83,090,33.4009
53405,Revise urethra stage 2,A,15.27,6.34,1.96,090,33.4009
53410,Reconstruction of urethra,A,17.24,6.87,2.22,090,33.4009
53415,Reconstruction of urethra,A,20.18,7.49,2.61,090,33.4009
53420,Reconstruct urethra stage 1,A,14.79,5.98,1.91,090,33.4009
53425,Reconstruct urethra stage 2,A,16.64,6.36,2.14,090,33.4009
53430,Reconstruction of urethra,A,16.99,6.71,2.44,090,33.4009
53431,Reconstruct urethra/bladder,A,20.65,7.55,2.65,090,33.4009
53440,Male sling procedure,A,13.03,5.70,1.67,090,33.4009
53442,Remove/revise male sling,A,13.15,6.61,1.69,090,33.4009
53444,Insert tandem cuff,A,13.84,5.85,1.77,090,33.4009
53445,Insert uro/ves nck sphincter,A,12.68,6.33,1.63,090,33.4009
53446,Remove uro sphincter,A,10.74,5.47,1.37,090,33.4009
53447,Remove/replace ur sphincter,A,13.92,6.18,1.78,090,33.4009
53448,Remov/replc ur sphinctr comp,A,22.85,8.43,2.94,090,33.4009
53449,Repair uro sphincter,A,10.30,5.12,1.33,090,33.4009
53450,Revision of urethra,A,6.60,3.89,0.86,090,33.4009
53451,Tprnl balo cntnc dev bi,C,0.00,0.00,0.00,010,33.4009
53452,Tprnl balo cntnc dev uni,C,0.00,0.00,0.00,010,33.4009
53453,Tprnl balo cntnc dev rmvl ea,C,0.00,0.00,0.00,000,33.4009
53454,Tprnl balo cntnc dev adjmt,C,0.00,0.00,0.00,000,33.4009
53460,Revision of urethra,A,7.56,4.07,0.99,090,33.4009
53500,Urethrlys transvag w/ scope,A,12.68,5.53,1.93,090,33.4009
53502,Repair of urethra injury,A,8.05,4.28,1.05,090,33.4009
53505,Repair of urethra injury,A,8.05,4.27,1.05,090,33.4009
53510,Repair of urethra injury,A,10.69,5.20,1.36,090,33.4009
53515,Repair of urethra injury,A,13.86,5.86,1.77,090,33.4009
53520,Repair of urethra defect,A,9.24,4.90,1.20,090,33.4009
53600,Dilate urethra stricture,A,1.18,0.35,0.15,000,33.4009
53601,Dilate urethra stricture,A,0.96,0.35,0.12,000,33.4009
53605,Dilate urethra stricture,A,1.25,0.26,0.16,000,33.4009
53620,Dilate urethra stricture,A,1.58,0.53,0.20,000,33.4009
53621,Dilate urethra stricture,A,1.32,0.42,0.17,000,33.4009
53660,Dilation of urethra,A,0.69,0.35,0.08,000,33.4009
53661,Dilation of urethra,A,0.70,0.30,0.08,000,33.4009
53665,Dilation of urethra,A,0.74,0.16,0.09,000,33.4009
53850,Prostatic microwave thermotx,A,5.28,3.96,0.67,090,33.4009
53852,Prostatic rf thermotx,A,5.78,4.06,0.75,090,33.4009
53854,Trurl dstrj prst8 tiss rf wv,A,5.78,4.07,0.75,090,33.4009
53855,Insert prost urethral stent,A,1.60,0.34,0.21,000,33.4009
53860,Transurethral rf treatment,A,3.87,1.69,0.48,090,33.4009
53865,Cysto insj dev ischmc rmdlg,A,3.02,0.95,0.39,000,33.4009
53866,Cathj rmvl dev ischmc rmdlg,A,1.44,0.58,0.19,000,33.4009
53899,Unlisted px urinary system,C,0.00,0.00,0.00,YYY,33.4009
54000,Slitting of prepuce,A,1.55,1.39,0.20,010,33.4009
54001,Slitting of prepuce,A,2.18,1.43,0.27,010,33.4009
54015,I&d penis deep,A,5.23,2.41,0.66,010,33.4009
54050,Destruction penis lesion(s),A,1.26,1.50,0.14,010,33.4009
54055,Destruction penis lesion(s),A,1.22,1.24,0.14,010,33.4009
54056,Cryosurgery penis lesion(s),A,1.26,1.58,0.13,010,33.4009
54057,Laser surg penis lesion(s),A,1.26,1.31,0.16,010,33.4009
54060,Excision of penis lesion(s),A,1.93,1.50,0.24,010,33.4009
54065,Destruction penis lesion(s),A,2.41,1.85,0.25,010,33.4009
54100,Biopsy of penis,A,1.85,1.06,0.20,000,33.4009
54105,Biopsy of penis,A,3.45,1.96,0.44,010,33.4009
54110,Treatment of penis lesion,A,10.65,5.01,1.36,090,33.4009
54111,Treat penis lesion graft,A,14.06,5.71,1.80,090,33.4009
54112,Treat penis lesion graft,A,16.56,6.56,2.13,090,33.4009
54115,Treatment of penis lesion,A,6.78,4.20,0.88,090,33.4009
54120,Partial removal of penis,A,10.73,5.14,1.39,090,33.4009
54125,Removal of penis,A,14.20,6.21,1.96,090,33.4009
54130,Remove penis & nodes,A,21.29,7.96,2.74,090,33.4009
54135,Remove penis & nodes,A,27.47,9.24,3.54,090,33.4009
54160,Circumcision neonate,A,2.47,1.16,0.33,010,33.4009
54162,Lysis penil circumic lesion,A,3.24,1.86,0.42,010,33.4009
54163,Repair of circumcision,A,3.24,2.54,0.42,010,33.4009
54164,Frenulotomy of penis,A,2.75,2.44,0.36,010,33.4009
54200,Injection px peyronie ds,A,1.08,1.28,0.14,010,33.4009
54205,Njx px peyronie ds exps plaq,A,8.75,4.74,1.13,090,33.4009
54220,Irrg crpra cavrnosa priapism,A,2.36,1.09,0.43,000,33.4009
54230,Njx corpora cavernosograpy,A,1.31,0.71,0.17,000,33.4009
54231,Dynamic cavernosometry,A,1.99,0.90,0.25,000,33.4009
54235,Njx corpora cavernosa rx agt,A,1.16,0.73,0.15,000,33.4009
54240,Penile plethysmography,A,0.00,1.38,0.02,000,33.4009
54250,Nctrnl pen tmscn&/rgdity tst,A,0.00,0.43,0.01,000,33.4009
54300,Revision of penis,A,10.92,5.27,1.43,090,33.4009
54304,Revision of penis,A,12.95,5.63,1.66,090,33.4009
54308,Reconstruction of urethra,A,12.30,5.55,1.58,090,33.4009
54312,Reconstruction of urethra,A,14.15,6.21,1.82,090,33.4009
54316,Reconstruction of urethra,A,17.60,6.87,2.26,090,33.4009
54318,Reconstruction of urethra,A,12.12,5.70,1.56,090,33.4009
54322,Reconstruction of urethra,A,13.63,5.72,1.75,090,33.4009
54324,Reconstruction of urethra,A,17.11,6.74,2.19,090,33.4009
54326,Reconstruction of urethra,A,16.59,6.66,2.13,090,33.4009
54328,Revise penis/urethra,A,16.47,6.64,2.12,090,33.4009
54332,Revise penis/urethra,A,17.91,6.93,2.31,090,33.4009
54336,Revise penis/urethra,A,21.08,8.08,2.71,090,33.4009
54340,Rpr hypspad comp simple,A,9.47,4.90,1.22,090,33.4009
54344,Rrp hypspad comp moblj&urtp,A,16.63,6.66,2.14,090,33.4009
54348,Rpr hypspad comp dsj & urtp,A,17.86,7.01,2.31,090,33.4009
54352,Revj prior hypspad repair,A,25.48,8.98,3.27,090,33.4009
54360,Penis plastic surgery,A,12.46,5.48,1.61,090,33.4009
54380,Repair penis,A,13.83,6.06,1.77,090,33.4009
54385,Repair penis,A,16.15,6.92,2.08,090,33.4009
54390,Repair penis and bladder,A,22.20,8.18,2.86,090,33.4009
54400,Insert semi-rigid prosthesis,A,8.94,4.43,1.15,090,33.4009
54401,Insert self-contd prosthesis,A,10.18,7.00,1.31,090,33.4009
54405,Insert multi-comp penis pros,A,14.16,5.84,1.82,090,33.4009
54406,Remove muti-comp penis pros,A,12.57,5.68,1.63,090,33.4009
54408,Repair multi-comp penis pros,A,13.56,6.19,1.75,090,33.4009
54410,Remove/replace penis prosth,A,14.80,6.71,1.91,090,33.4009
54411,Remov/replc penis pros comp,A,17.89,7.60,2.31,090,33.4009
54415,Remove self-contd penis pros,A,8.66,4.87,1.13,090,33.4009
54416,Remv/repl penis contain pros,A,11.78,6.33,1.50,090,33.4009
54417,Remv/replc penis pros compl,A,15.70,6.58,2.02,090,33.4009
54420,Revision of penis,A,12.08,5.43,1.54,090,33.4009
54430,Revision of penis,A,10.78,5.26,1.37,090,33.4009
54435,Revision of penis,A,6.64,3.99,0.86,090,33.4009
54437,Repair corporeal tear,A,11.21,5.90,1.44,090,33.4009
54440,Repair of penis,C,0.00,0.00,0.00,090,33.4009
54450,Preputial stretching,A,1.09,0.27,0.15,000,33.4009
54500,Biopsy of testis,A,1.28,0.57,0.16,000,33.4009
54505,Biopsy of testis,A,3.41,1.94,0.43,010,33.4009
54512,Excise lesion testis,A,9.10,4.39,1.19,090,33.4009
54522,Orchiectomy partial,A,9.99,4.74,1.29,090,33.4009
54535,Extensive testis surgery,A,12.86,5.66,1.65,090,33.4009
54550,Exploration for testis,A,8.20,4.25,1.07,090,33.4009
54560,Exploration for testis,A,11.80,5.36,1.50,090,33.4009
54600,Reduce testis torsion,A,7.45,4.08,0.96,090,33.4009
54620,Suspension of testis,A,5.08,2.43,0.65,010,33.4009
54660,Revision of testis,A,5.60,3.70,0.71,090,33.4009
54670,Repair testis injury,A,6.48,4.02,0.84,090,33.4009
54680,Relocation of testis(es),A,13.69,5.86,1.76,090,33.4009
54690,Laparoscopy orchiectomy,A,11.41,4.89,1.46,090,33.4009
54699,Unlisted laps px testis,C,0.00,0.00,0.00,YYY,33.4009
54700,I&d epdidyms tstis&/scrot sp,A,3.38,2.13,0.48,010,33.4009
54800,Biopsy of epididymis,A,2.27,0.78,0.28,000,33.4009
54830,Remove epididymis lesion,A,5.86,3.77,0.78,090,33.4009
54860,Removal of epididymis,A,6.78,3.95,0.88,090,33.4009
54861,Removal of epididymis,A,9.46,4.89,1.22,090,33.4009
54865,Explore epididymis,A,5.63,3.71,0.72,090,33.4009
54900,Fusion of spermatic ducts,A,13.85,6.08,1.77,090,33.4009
54901,Fusion of spermatic ducts,A,18.62,7.46,2.40,090,33.4009
55000,Drainage of hydrocele,A,1.39,0.74,0.18,000,33.4009
55040,Removal of hydrocele,A,5.31,3.41,0.71,090,33.4009
55041,Removal of hydroceles,A,8.33,4.67,1.10,090,33.4009
55110,Explore scrotum,A,6.17,3.84,0.86,090,33.4009
55120,Removal of scrotum lesion,A,5.58,3.63,0.71,090,33.4009
55150,Removal of scrotum,A,7.94,4.62,1.08,090,33.4009
55180,Revision of scrotum,A,11.49,5.69,1.50,090,33.4009
55200,Incision of sperm duct,A,4.44,2.73,0.56,090,33.4009
55300,Prepare sperm duct x-ray,A,3.41,1.10,0.43,000,33.4009
55500,Removal of hydrocele,A,6.06,4.02,0.93,090,33.4009
55520,Removal of sperm cord lesion,A,6.49,5.33,1.64,090,33.4009
55530,Revise spermatic cord veins,A,5.61,3.44,0.73,090,33.4009
55535,Revise spermatic cord veins,A,7.01,3.99,0.91,090,33.4009
55540,Revise hernia & sperm veins,A,8.09,5.92,2.16,090,33.4009
55550,Laparo ligate spermatic vein,A,7.02,3.95,0.91,090,33.4009
55559,Unlstd laps px sprmatic cord,C,0.00,0.00,0.00,YYY,33.4009
55600,Vesiculotomy,A,6.83,3.96,0.88,090,33.4009
55605,Vesiculotomy complicated,A,8.54,4.79,1.10,090,33.4009
55650,Remove sperm duct pouch,A,12.33,5.59,1.59,090,33.4009
55680,Remove sperm pouch lesion,A,5.53,3.41,0.70,090,33.4009
55707,Bx prst8 trct us guided,A,2.63,1.10,0.35,000,33.4009
55708,Bx prst8 trct us w/mri fus 1,A,3.39,1.26,0.43,000,33.4009
55709,Bx prst8 tprnl us guided,A,3.23,1.23,0.42,000,33.4009
55710,Bx prst8 tprn us w/mri fus 1,A,3.81,1.35,0.48,000,33.4009
55711,Bx prst8 trct mri-us 1st,A,2.61,1.10,0.35,000,33.4009
55712,Bx prst8 tprnl mri-us 1st,A,3.10,1.22,0.41,000,33.4009
55713,Bx prst8 in-bore ct/mri bx 1,A,4.00,1.06,0.50,000,33.4009
55714,Bx prst8 in-bore ct/mri 1,A,3.62,0.98,0.46,000,33.4009
55715,Bx prst8 ea add mri-us/ct/mr,A,1.05,0.22,0.14,ZZZ,33.4009
55867,Laps surg prst8ect smpl stot,A,19.04,6.82,2.46,090,33.4009
55868,Lap srg prst8ct lymph nod bx,A,22.46,7.79,2.91,090,33.4009
55869,Lap srg prst8ct bi pl lmphad,A,27.41,8.82,3.55,090,33.4009
55877,Abltj ire prst8 1+ tum perq,A,13.50,4.99,1.61,090,33.4009
55881,Ablt trurl prst8 tis thrm us,A,9.56,2.06,1.24,000,33.4009
55882,Ablt trurl prst8 tis trnsdcr,A,11.21,3.01,1.58,000,33.4009
55920,Place needles pelvic for rt,A,8.10,2.71,0.69,000,33.4009
55970,Sex transformation m to f,C,0.00,0.00,0.00,YYY,33.4009
55980,Sex transformation f to m,C,0.00,0.00,0.00,YYY,33.4009
56441,Lysis of labial adhesions,A,1.97,1.90,0.34,010,33.4009
56442,Hymenotomy,A,0.66,0.53,0.12,000,33.4009
56625,Vulvectomy simple complete,A,9.44,7.18,1.98,090,33.4009
56631,Vlvctmy rad prtl uni lymphad,A,18.52,10.65,4.05,090,33.4009
56632,Vlvctmy rad prtl bi lymphad,A,21.31,14.09,4.64,090,33.4009
56633,Vulvectomy radical complete,A,19.13,11.13,4.19,090,33.4009
56634,Vlvctmy rad comp uni lymphad,A,20.14,11.99,4.66,090,33.4009
56640,Vlvctmy rad comp w/lymphadec,A,24.16,13.13,5.59,090,33.4009
56700,Prtl hymnctmy/revj hymnl rng,A,2.77,2.19,0.48,010,33.4009
56740,Exc bartholins gland/cyst,A,4.76,2.84,0.87,010,33.4009
56805,Clitoroplasty intersex state,A,19.38,7.89,3.39,090,33.4009
56810,Perineoplasty rpr per nonob,A,4.18,2.33,0.71,010,33.4009
56820,Colposcopy vulva,A,1.46,0.53,0.27,000,33.4009
56821,Colposcopy vulva w/biopsy,A,2.00,0.65,0.38,000,33.4009
57000,Colpotomy w/exploration,A,2.94,1.90,0.50,010,33.4009
57020,Colpocentesis sep px,A,1.46,0.35,0.25,000,33.4009
57023,I&d vaginal hematoma non-ob,A,5.05,2.54,0.89,010,33.4009
57061,Destruction vag lesions smpl,A,1.27,1.67,0.22,010,33.4009
57065,Destruction vag lesion xtnsv,A,2.59,1.93,0.45,010,33.4009
57100,Biopsy vaginal mucosa simple,A,1.17,0.36,0.22,000,33.4009
57105,Biopsy vaginal mucosa xtnsv,A,1.70,2.03,0.33,010,33.4009
57150,Treat vagina infection,A,0.49,0.11,0.07,000,33.4009
57155,Insert uteri tandem/ovoids,A,5.02,1.66,0.46,000,33.4009
57156,Ins vag brachytx device,A,2.62,0.97,0.21,000,33.4009
57160,Insert pessary/other device,A,0.87,0.19,0.15,000,33.4009
57170,Fitting of diaphragm/cap,A,0.89,0.19,0.16,000,33.4009
57180,Treat vaginal bleeding,A,1.59,1.34,0.27,010,33.4009
57220,Revision of urethra,A,4.73,3.79,0.81,090,33.4009
57287,Revise/remove sling repair,A,10.87,7.17,1.72,090,33.4009
57289,Repair bladder & vagina,A,12.48,6.28,2.19,090,33.4009
57291,Construction of vagina,A,8.42,4.73,1.47,090,33.4009
57292,Construct vagina with graft,A,13.66,5.85,2.39,090,33.4009
57295,Revise vag graft via vagina,A,7.62,4.57,1.24,090,33.4009
57296,Revise vag graft open abd,A,16.15,6.26,2.83,090,33.4009
57307,Fistula repair & colostomy,A,16.74,10.74,2.41,090,33.4009
57308,Fistula repair transperine,A,10.33,7.07,1.48,090,33.4009
57310,Repair urethrovaginal lesion,A,7.46,5.02,0.96,090,33.4009
57311,Repair urethrovaginal lesion,A,8.69,5.28,1.12,090,33.4009
57320,Repair bladder-vagina lesion,A,8.66,4.86,1.50,090,33.4009
57330,Repair bladder-vagina lesion,A,12.88,6.09,1.65,090,33.4009
57335,Repair vagina,A,19.52,8.07,3.43,090,33.4009
57426,Revise prosth vag graft lap,A,13.94,6.96,2.33,090,33.4009
57455,Biopsy of cervix w/scope,A,1.94,0.59,0.36,000,33.4009
57456,Endocerv curettage w/scope,A,1.80,0.54,0.33,000,33.4009
57460,Bx of cervix w/scope leep,A,2.76,1.00,0.48,000,33.4009
57461,Conz of cervix w/scope leep,A,3.34,0.90,0.60,000,33.4009
57465,Cam cervix uteri drg colp,A,0.79,0.17,0.14,ZZZ,33.4009
57558,D&c of cervical stump,A,1.68,1.44,0.29,010,33.4009
57720,Revision of cervix,A,4.49,3.68,0.79,090,33.4009
57800,Dilation of cervical canal,A,0.75,0.41,0.14,000,33.4009
58110,Bx done w/colposcopy add-on,A,0.75,0.17,0.14,ZZZ,33.4009
58145,Myomectomy vag method,A,8.69,4.74,1.51,090,33.4009
58146,Myomectomy abdom complex,A,19.83,7.08,3.47,090,33.4009
58267,Vag hyst w/urinary repair,A,17.90,7.11,3.13,090,33.4009
58270,Vag hyst w/enterocele repair,A,14.92,6.19,2.65,090,33.4009
58275,Hysterectomy/revise vagina,A,16.60,6.70,2.92,090,33.4009
58280,Hysterectomy/revise vagina,A,17.87,6.92,3.13,090,33.4009
58285,Extensive hysterectomy,A,22.80,11.71,5.27,090,33.4009
58290,Vag hyst complex,A,19.76,7.06,3.46,090,33.4009
58291,Vag hyst incl t/o complex,A,21.51,7.43,3.77,090,33.4009
58292,Vag hyst t/o & repair compl,A,22.77,7.69,3.99,090,33.4009
58294,Vag hyst w/enterocele compl,A,21.01,7.33,3.68,090,33.4009
58300,Insert intrauterine device,N,0.98,0.22,0.11,XXX,33.4009
58301,Remove intrauterine device,A,1.24,0.28,0.21,000,33.4009
58321,Artificial insemination,A,0.90,0.19,0.16,000,33.4009
58322,Artificial insemination,A,1.07,0.23,0.19,000,33.4009
58323,Sperm washing,A,0.22,0.05,0.04,000,33.4009
58340,Catheter for hysterography,A,0.86,0.56,0.14,000,33.4009
58345,Reopen fallopian tube,A,4.58,2.25,0.81,010,33.4009
58346,Insert heyman uteri capsule,A,7.37,4.62,0.58,090,33.4009
58350,Reopen fallopian tube,A,1.03,1.30,0.18,010,33.4009
58353,Endometr ablate thermal,A,3.51,1.98,0.61,010,33.4009
58356,Endometrial cryoablation,A,6.25,1.80,1.10,010,33.4009
58400,Suspension of uterus,A,6.96,4.36,1.13,090,33.4009
58410,Suspension of uterus,A,13.46,5.75,2.36,090,33.4009
58520,Repair of ruptured uterus,A,13.14,5.68,2.31,090,33.4009
58540,Revision of uterus,A,15.32,6.22,2.69,090,33.4009
58543,Lsh uterus above 250 g,A,14.03,5.73,2.47,090,33.4009
58544,Lsh w/t/o uterus above 250 g,A,15.21,6.17,2.63,090,33.4009
58546,Laparo-myomectomy complex,A,19.44,6.49,3.40,090,33.4009
58553,Laparo-vag hyst complex,A,19.56,6.52,3.43,090,33.4009
58554,Laparo-vag hyst w/t/o compl,A,22.53,8.13,4.12,090,33.4009
58555,Hysteroscopy dx sep proc,A,2.58,1.00,0.45,000,33.4009
58559,Hysteroscopy lysis,A,5.07,1.50,0.89,000,33.4009
58560,Hysteroscopy resect septum,A,5.61,1.62,1.00,000,33.4009
58561,Hysteroscopy remove myoma,A,6.44,1.81,1.15,000,33.4009
58562,Hysteroscopy remove fb,A,3.90,1.26,0.68,000,33.4009
58570,Tlh uterus 250 g or less,A,13.03,6.26,2.48,090,33.4009
58573,Tlh w/t/o uterus over 250 g,A,20.27,8.74,4.09,090,33.4009
58575,Laps tot hyst resj mal,A,31.79,14.52,6.85,090,33.4009
58578,Unlisted laps px uterus,C,0.00,0.00,0.00,YYY,33.4009
58579,Unlisted hystsc px uterus,C,0.00,0.00,0.00,YYY,33.4009
58580,Transcrv abltj utrn fibrd rf,A,7.03,2.53,1.24,010,33.4009
58600,Division of fallopian tube,A,5.76,3.17,1.02,090,33.4009
58611,Ligate oviduct(s) add-on,A,1.41,0.30,0.24,ZZZ,33.4009
58615,Occlude fallopian tube(s),A,3.84,2.25,0.67,010,33.4009
58660,Laparoscopy lysis,A,11.30,5.12,2.37,090,33.4009
58671,Laparoscopy tubal block,A,5.76,3.19,1.02,090,33.4009
58672,Laparoscopy fimbrioplasty,A,12.59,4.51,2.20,090,33.4009
58673,Laparoscopy salpingostomy,A,13.69,4.86,2.40,090,33.4009
58674,Laps abltj uterine fibroids,A,13.73,5.43,2.41,090,33.4009
58679,Unlisted laps px ovidct ovry,C,0.00,0.00,0.00,YYY,33.4009
58740,Adhesiolysis tube ovary,A,14.53,7.25,2.92,090,33.4009
58750,Repair oviduct,A,15.25,6.09,2.67,090,33.4009
58752,Revise ovarian tube(s),A,15.25,6.01,2.67,090,33.4009
58760,Fimbrioplasty,A,13.58,5.73,2.38,090,33.4009
58770,Create new tubal opening,A,14.40,5.83,2.53,090,33.4009
58800,Drainage of ovarian cyst(s),A,4.50,3.14,0.79,090,33.4009
58805,Drainage of ovarian cyst(s),A,6.26,4.05,1.10,090,33.4009
58825,Transposition ovary(s),A,11.49,5.29,2.01,090,33.4009
58900,Biopsy of ovary(s),A,6.43,4.09,1.13,090,33.4009
58920,Partial removal of ovary(s),A,11.65,5.20,2.05,090,33.4009
58925,Removal of ovarian cyst(s),A,12.12,6.37,2.41,090,33.4009
58950,Resect ovarian malignancy,A,17.91,10.17,3.91,090,33.4009
58951,Resect ovarian malignancy,A,23.65,11.07,5.12,090,33.4009
58953,Tah rad dissect for debulk,A,33.28,14.73,7.24,090,33.4009
58954,Tah rad debulk/lymph remove,A,36.20,15.68,7.84,090,33.4009
58958,Resc recr ovr tbl pp utr mal,A,28.49,10.03,4.99,090,33.4009
58960,Exploration of abdomen,A,15.40,9.28,3.57,090,33.4009
58970,Retrieval of oocyte,A,3.43,1.15,0.59,000,33.4009
58974,Embryo transfer intrauterine,C,0.00,0.00,0.00,000,33.4009
58976,Transfer of embryo,A,3.72,1.21,0.65,000,33.4009
58999,Unlisted px fml genital sys,C,0.00,0.00,0.00,YYY,33.4009
59001,Amniocentesis therapeutic,A,2.93,0.92,0.93,000,33.4009
59015,Chorion biopsy,A,2.15,0.69,0.68,000,33.4009
59020,Fetal contract stress test,A,0.00,1.07,0.01,000,33.4009
59025,Fetal non-stress test,A,0.00,0.62,0.01,000,33.4009
59030,Fetal scalp blood sampling,A,1.94,0.41,0.61,000,33.4009
59050,Fetal monitor w/report,A,0.87,0.19,0.27,XXX,33.4009
59051,Fetal monitor/interpret only,A,0.72,0.15,0.22,XXX,33.4009
59070,Transabdom amnioinfus w/us,A,5.11,1.51,1.63,000,33.4009
59072,Umbilical cord occlud w/us,A,8.77,2.28,2.81,000,33.4009
59074,Fetal fluid drainage w/us,A,5.11,1.51,1.63,000,33.4009
59076,Fetal shunt placement w/us,A,8.77,2.28,2.81,000,33.4009
59100,Remove uterus lesion,A,13.04,5.85,4.18,090,33.4009
59120,Treat ectopic pregnancy,A,12.35,5.70,3.95,090,33.4009
59121,Treat ectopic pregnancy,A,12.42,5.61,3.98,090,33.4009
59130,Treat ectopic pregnancy,A,14.70,6.10,4.72,090,33.4009
59136,Treat ectopic pregnancy,A,13.89,5.84,4.46,090,33.4009
59140,Treat ectopic pregnancy,A,5.79,3.74,1.85,090,33.4009
59160,D & c after delivery,A,2.69,1.46,0.87,010,33.4009
59200,Insert cervical dilator,A,1.17,0.26,0.36,000,33.4009
59300,Episiotomy or vaginal repair,A,2.35,0.89,0.76,000,33.4009
59320,Revision of cervix,A,2.42,0.90,0.79,000,33.4009
59350,Repair of uterus,A,4.82,1.02,1.53,000,33.4009
59412,Antepartum manipulation,A,1.71,0.57,0.54,MMM,33.4009
59414,Deliver placenta,A,1.61,0.35,0.50,MMM,33.4009
59425,Antepartum care only,A,7.80,1.70,2.23,MMM,33.4009
59426,Antepartum care only,A,14.30,3.11,4.10,MMM,33.4009
59430,Care after delivery,A,3.22,0.70,0.92,MMM,33.4009
59614,Vbac care after delivery,A,20.48,4.88,6.57,MMM,33.4009
59618,Attempted vbac delivery,A,41.57,19.93,13.36,MMM,33.4009
59622,Attempted vbac after care,A,23.32,7.03,7.47,MMM,33.4009
59812,Treatment of miscarriage,A,4.33,2.67,1.37,090,33.4009
59830,Treat uterus infection,A,6.43,4.06,2.06,090,33.4009
59840,Induced abortion d&c,R,2.93,2.17,0.93,010,33.4009
59841,Induced abortion dilat&evac,R,5.51,2.80,1.76,010,33.4009
59850,Induced abortion 1+ njx,R,5.75,3.03,1.84,090,33.4009
59851,Induced abortion 1+njx d&c,R,5.77,3.96,1.85,090,33.4009
59852,Induced abortion 1+njx hyst,R,8.02,5.27,2.57,090,33.4009
59855,Induced abortion 1+vag supp,R,6.27,3.27,2.01,090,33.4009
59856,Induced ab 1+vag supp d&c,R,7.60,3.41,2.43,090,33.4009
59857,Induced ab 1+vag supp hyst,R,9.10,3.61,2.92,090,33.4009
59866,Abortion (mpr),R,3.89,1.25,1.25,000,33.4009
59870,Evacuate mole of uterus,A,6.41,5.99,2.05,090,33.4009
59871,Remove cerclage suture,A,2.08,0.87,0.66,000,33.4009
59897,Unlisted fetal invas px w/us,C,0.00,0.00,0.00,YYY,33.4009
59898,Unlstd laps px mat care&dlvr,C,0.00,0.00,0.00,YYY,33.4009
59899,Unlisted px mat care&dlvr,C,0.00,0.00,0.00,YYY,33.4009
60000,I&d thyroglssl dux cst infct,A,1.76,2.35,0.25,010,33.4009
6005F,Care level rationale doc,I,0.00,0.00,0.00,XXX,33.4009
6010F,Dysphag test done b/4 eating,I,0.00,0.00,0.00,XXX,33.4009
6015F,Dysphag test done b/4 eating,I,0.00,0.00,0.00,XXX,33.4009
6020F,Npo (nothing-mouth) ordered,I,0.00,0.00,0.00,XXX,33.4009
60300,Aspir/inj thyroid cyst,A,0.95,0.19,0.11,000,33.4009
6030F,Max sterile barriers flwd,I,0.00,0.00,0.00,XXX,33.4009
6040F,Appro rad ds dvcs techs docd,I,0.00,0.00,0.00,XXX,33.4009
6045F,Radxps in end rprt4fluro pxd,I,0.00,0.00,0.00,XXX,33.4009
60512,Autotransplant parathyroid,A,4.33,1.08,0.91,ZZZ,33.4009
60520,Removal of thymus gland,A,16.73,8.63,4.07,090,33.4009
60521,Removal of thymus gland,A,18.70,8.99,4.68,090,33.4009
